capacity_log2,table_type,load_factor,repetition,phase,num_ops,time_seconds,avg_probes,max_probes
22,linear,0.800000,10,lookup_fail,3355443,0.406068,12.974621,334
22,robinhood,0.800000,10,insert,3355443,0.180666,2.995165,318
22,robinhood,0.800000,10,lookup_success,3355443,0.200649,2.995165,27
22,robinhood,0.800000,10,lookup_fail,3355443,0.178676,3.396080,27
22,linear,0.800000,11,insert,3355443,0.156580,2.993502,361
22,linear,0.800000,11,lookup_success,3355443,0.165759,2.993502,361
22,linear,0.800000,11,lookup_fail,3355443,0.404557,12.980983,455
22,robinhood,0.800000,11,insert,3355443,0.181049,2.993502,361
22,robinhood,0.800000,11,lookup_success,3355443,0.197808,2.993502,34
22,robinhood,0.800000,11,lookup_fail,3355443,0.175956,3.394394,34
22,linear,0.800000,12,insert,3355443,0.153520,3.004014,312
22,linear,0.800000,12,lookup_success,3355443,0.170068,3.004014,312
22,linear,0.800000,12,lookup_fail,3355443,0.408811,13.012952,335
22,robinhood,0.800000,12,insert,3355443,0.176081,3.004014,312
22,robinhood,0.800000,12,lookup_success,3355443,0.197052,3.004014,33
22,robinhood,0.800000,12,lookup_fail,3355443,0.178668,3.402878,34
22,linear,0.800000,13,insert,3355443,0.151418,2.999842,308
22,linear,0.800000,13,lookup_success,3355443,0.164995,2.999842,308
22,linear,0.800000,13,lookup_fail,3355443,0.409297,13.022721,405
22,robinhood,0.800000,13,insert,3355443,0.180140,2.999842,308
22,robinhood,0.800000,13,lookup_success,3355443,0.200577,2.999842,35
22,robinhood,0.800000,13,lookup_fail,3355443,0.178402,3.399023,35
22,linear,0.800000,14,insert,3355443,0.151968,2.998792,301
22,linear,0.800000,14,lookup_success,3355443,0.160322,2.998792,301
22,linear,0.800000,14,lookup_fail,3355443,0.399344,12.990594,335
22,robinhood,0.800000,14,insert,3355443,0.174398,2.998792,301
22,robinhood,0.800000,14,lookup_success,3355443,0.194051,2.998792,27
22,robinhood,0.800000,14,lookup_fail,3355443,0.178407,3.401043,27
22,linear,0.800000,15,insert,3355443,0.154507,3.002364,302
22,linear,0.800000,15,lookup_success,3355443,0.168099,3.002364,302
22,linear,0.800000,15,lookup_fail,3355443,0.404347,13.015083,330
22,robinhood,0.800000,15,insert,3355443,0.179692,3.002364,302
22,robinhood,0.800000,15,lookup_success,3355443,0.200804,3.002364,29
22,robinhood,0.800000,15,lookup_fail,3355443,0.177365,3.403224,30
22,linear,0.800000,16,insert,3355443,0.154500,2.995036,337
22,linear,0.800000,16,lookup_success,3355443,0.166138,2.995036,337
22,linear,0.800000,16,lookup_fail,3355443,0.397585,12.990696,367
22,robinhood,0.800000,16,insert,3355443,0.173401,2.995036,337
22,robinhood,0.800000,16,lookup_success,3355443,0.193737,2.995036,32
22,robinhood,0.800000,16,lookup_fail,3355443,0.176323,3.395676,33
22,linear,0.800000,17,insert,3355443,0.151849,2.993770,328
22,linear,0.800000,17,lookup_success,3355443,0.162892,2.993770,328
22,linear,0.800000,17,lookup_fail,3355443,0.400707,12.910471,393
22,robinhood,0.800000,17,insert,3355443,0.174499,2.993770,328
22,robinhood,0.800000,17,lookup_success,3355443,0.195145,2.993770,32
22,robinhood,0.800000,17,lookup_fail,3355443,0.178209,3.392419,33
22,linear,0.800000,18,insert,3355443,0.153347,3.002004,366
22,linear,0.800000,18,lookup_success,3355443,0.164218,3.002004,366
22,linear,0.800000,18,lookup_fail,3355443,0.401029,12.988094,389
22,robinhood,0.800000,18,insert,3355443,0.175014,3.002004,366
22,robinhood,0.800000,18,lookup_success,3355443,0.194923,3.002004,36
22,robinhood,0.800000,18,lookup_fail,3355443,0.175569,3.400479,37
22,linear,0.800000,19,insert,3355443,0.154734,2.994829,267
22,linear,0.800000,19,lookup_success,3355443,0.163164,2.994829,267
22,linear,0.800000,19,lookup_fail,3355443,0.395777,12.967373,298
22,robinhood,0.800000,19,insert,3355443,0.172568,2.994829,267
22,robinhood,0.800000,19,lookup_success,3355443,0.193015,2.994829,31
22,robinhood,0.800000,19,lookup_fail,3355443,0.177604,3.392948,32
22,linear,0.800000,20,insert,3355443,0.166961,3.006919,395
22,linear,0.800000,20,lookup_success,3355443,0.178694,3.006919,395
22,linear,0.800000,20,lookup_fail,3355443,0.440033,13.031632,461
22,robinhood,0.800000,20,insert,3355443,0.192994,3.006919,395
22,robinhood,0.800000,20,lookup_success,3355443,0.209514,3.006919,30
22,robinhood,0.800000,20,lookup_fail,3355443,0.189971,3.403893,31
22,linear,0.800000,21,insert,3355443,0.153455,3.000770,265
22,linear,0.800000,21,lookup_success,3355443,0.166589,3.000770,265
22,linear,0.800000,21,lookup_fail,3355443,0.403591,13.013834,348
22,robinhood,0.800000,21,insert,3355443,0.177805,3.000770,265
22,robinhood,0.800000,21,lookup_success,3355443,0.200136,3.000770,28
22,robinhood,0.800000,21,lookup_fail,3355443,0.182485,3.399472,29
22,linear,0.800000,22,insert,3355443,0.149977,2.981651,240
22,linear,0.800000,22,lookup_success,3355443,0.162265,2.981651,240
22,linear,0.800000,22,lookup_fail,3355443,0.400774,12.838170,294
22,robinhood,0.800000,22,insert,3355443,0.178765,2.981651,240
22,robinhood,0.800000,22,lookup_success,3355443,0.197974,2.981651,30
22,robinhood,0.800000,22,lookup_fail,3355443,0.180679,3.384732,31
22,linear,0.800000,23,insert,3355443,0.156049,2.995840,319
22,linear,0.800000,23,lookup_success,3355443,0.167768,2.995840,319
22,linear,0.800000,23,lookup_fail,3355443,0.401534,12.971983,396
22,robinhood,0.800000,23,insert,3355443,0.177813,2.995840,319
22,robinhood,0.800000,23,lookup_success,3355443,0.196390,2.995840,30
22,robinhood,0.800000,23,lookup_fail,3355443,0.175911,3.398735,30
22,linear,0.800000,24,insert,3355443,0.157202,3.010711,332
22,linear,0.800000,24,lookup_success,3355443,0.167290,3.010711,332
22,linear,0.800000,24,lookup_fail,3355443,0.406080,13.095440,351
22,robinhood,0.800000,24,insert,3355443,0.180283,3.010711,332
22,robinhood,0.800000,24,lookup_success,3355443,0.199384,3.010711,29
22,robinhood,0.800000,24,lookup_fail,3355443,0.178727,3.408688,30
22,linear,0.800000,25,insert,3355443,0.152781,3.007207,253
22,linear,0.800000,25,lookup_success,3355443,0.166051,3.007207,253
22,linear,0.800000,25,lookup_fail,3355443,0.403624,13.022510,310
22,robinhood,0.800000,25,insert,3355443,0.176998,3.007207,253
22,robinhood,0.800000,25,lookup_success,3355443,0.197114,3.007207,30
22,robinhood,0.800000,25,lookup_fail,3355443,0.174280,3.405449,30
22,linear,0.800000,26,insert,3355443,0.152402,2.993924,243
22,linear,0.800000,26,lookup_success,3355443,0.169264,2.993924,243
22,linear,0.800000,26,lookup_fail,3355443,0.398554,12.869141,327
22,robinhood,0.800000,26,insert,3355443,0.177908,2.993924,243
22,robinhood,0.800000,26,lookup_success,3355443,0.200233,2.993924,32
22,robinhood,0.800000,26,lookup_fail,3355443,0.177748,3.394201,33
22,linear,0.800000,27,insert,3355443,0.153326,3.004127,281
22,linear,0.800000,27,lookup_success,3355443,0.164476,3.004127,281
22,linear,0.800000,27,lookup_fail,3355443,0.404230,13.027214,325
22,robinhood,0.800000,27,insert,3355443,0.175762,3.004127,281
22,robinhood,0.800000,27,lookup_success,3355443,0.196928,3.004127,33
22,robinhood,0.800000,27,lookup_fail,3355443,0.177422,3.403329,34
22,linear,0.800000,28,insert,3355443,0.151424,2.998675,276
22,linear,0.800000,28,lookup_success,3355443,0.163985,2.998675,276
22,linear,0.800000,28,lookup_fail,3355443,0.402724,12.994166,382
22,robinhood,0.800000,28,insert,3355443,0.181459,2.998675,276
22,robinhood,0.800000,28,lookup_success,3355443,0.196212,2.998675,27
22,robinhood,0.800000,28,lookup_fail,3355443,0.177012,3.398716,27
22,linear,0.800000,29,insert,3355443,0.152009,3.003502,293
22,linear,0.800000,29,lookup_success,3355443,0.165270,3.003502,293
22,linear,0.800000,29,lookup_fail,3355443,0.397628,13.034342,301
22,robinhood,0.800000,29,insert,3355443,0.178434,3.003502,293
22,robinhood,0.800000,29,lookup_success,3355443,0.202307,3.003502,30
22,robinhood,0.800000,29,lookup_fail,3355443,0.175744,3.404494,31
22,linear,0.800000,30,insert,3355443,0.151847,3.003297,331
22,linear,0.800000,30,lookup_success,3355443,0.164705,3.003297,331
22,linear,0.800000,30,lookup_fail,3355443,0.399804,13.087308,392
22,robinhood,0.800000,30,insert,3355443,0.177490,3.003297,331
22,robinhood,0.800000,30,lookup_success,3355443,0.199138,3.003297,30
22,robinhood,0.800000,30,lookup_fail,3355443,0.176933,3.402727,30
22,linear,0.850000,1,insert,3565158,0.186346,3.834904,496
22,linear,0.850000,1,lookup_success,3565158,0.194934,3.834904,496
22,linear,0.850000,1,lookup_fail,3565158,0.493930,22.726031,565
22,robinhood,0.850000,1,insert,3565158,0.219716,3.834904,496
22,robinhood,0.850000,1,lookup_success,3565158,0.252288,3.834904,39
22,robinhood,0.850000,1,lookup_fail,3565158,0.226388,4.259322,39
22,linear,0.850000,2,insert,3565158,0.211476,3.856489,657
22,linear,0.850000,2,lookup_success,3565158,0.227809,3.856489,657
22,linear,0.850000,2,lookup_fail,3565158,0.584444,23.109124,1049
22,robinhood,0.850000,2,insert,3565158,0.251974,3.856489,657
22,robinhood,0.850000,2,lookup_success,3565158,0.295658,3.856489,36
22,robinhood,0.850000,2,lookup_fail,3565158,0.270193,4.278042,37
22,linear,0.850000,3,insert,3565158,0.206184,3.815976,524
22,linear,0.850000,3,lookup_success,3565158,0.219159,3.815976,524
22,linear,0.850000,3,lookup_fail,3565158,0.563218,22.573717,591
22,robinhood,0.850000,3,insert,3565158,0.255156,3.815976,524
22,robinhood,0.850000,3,lookup_success,3565158,0.292055,3.815976,41
22,robinhood,0.850000,3,lookup_fail,3565158,0.259589,4.243134,42
22,linear,0.850000,4,insert,3565158,0.206446,3.834526,626
22,linear,0.850000,4,lookup_success,3565158,0.222956,3.834526,626
22,linear,0.850000,4,lookup_fail,3565158,0.570929,22.664921,686
22,robinhood,0.850000,4,insert,3565158,0.250056,3.834526,626
22,robinhood,0.850000,4,lookup_success,3565158,0.288015,3.834526,42
22,robinhood,0.850000,4,lookup_fail,3565158,0.267270,4.258193,43
22,linear,0.850000,5,insert,3565158,0.178715,3.826390,430
22,linear,0.850000,5,lookup_success,3565158,0.198371,3.826390,430
22,linear,0.850000,5,lookup_fail,3565158,0.505167,22.468394,524
22,robinhood,0.850000,5,insert,3565158,0.225786,3.826390,430
22,robinhood,0.850000,5,lookup_success,3565158,0.254427,3.826390,36
22,robinhood,0.850000,5,lookup_fail,3565158,0.227269,4.252478,36
22,linear,0.850000,6,insert,3565158,0.180437,3.815583,469
22,linear,0.850000,6,lookup_success,3565158,0.196532,3.815583,469
22,linear,0.850000,6,lookup_fail,3565158,0.487804,22.437924,519
22,robinhood,0.850000,6,insert,3565158,0.220979,3.815583,469
22,robinhood,0.850000,6,lookup_success,3565158,0.250665,3.815583,37
22,robinhood,0.850000,6,lookup_fail,3565158,0.221858,4.246418,38
22,linear,0.850000,7,insert,3565158,0.184727,3.834691,525
22,linear,0.850000,7,lookup_success,3565158,0.200414,3.834691,525
22,linear,0.850000,7,lookup_fail,3565158,0.498728,22.540467,576
22,robinhood,0.850000,7,insert,3565158,0.218948,3.834691,525
22,robinhood,0.850000,7,lookup_success,3565158,0.252353,3.834691,44
22,robinhood,0.850000,7,lookup_fail,3565158,0.236090,4.260252,44
22,linear,0.850000,8,insert,3565158,0.180583,3.849820,534
22,linear,0.850000,8,lookup_success,3565158,0.195196,3.849820,534
22,linear,0.850000,8,lookup_fail,3565158,0.491317,22.895234,569
22,robinhood,0.850000,8,insert,3565158,0.222838,3.849820,534
22,robinhood,0.850000,8,lookup_success,3565158,0.254031,3.849820,40
22,robinhood,0.850000,8,lookup_fail,3565158,0.227319,4.273847,41
22,linear,0.850000,9,insert,3565158,0.186841,3.837637,594
22,linear,0.850000,9,lookup_success,3565158,0.210915,3.837637,594
22,linear,0.850000,9,lookup_fail,3565158,0.542264,22.596559,641
22,robinhood,0.850000,9,insert,3565158,0.246604,3.837637,594
22,robinhood,0.850000,9,lookup_success,3565158,0.277743,3.837637,39
22,robinhood,0.850000,9,lookup_fail,3565158,0.242043,4.259988,40
22,linear,0.850000,10,insert,3565158,0.181654,3.832320,514
22,linear,0.850000,10,lookup_success,3565158,0.196444,3.832320,514
22,linear,0.850000,10,lookup_fail,3565158,0.487863,22.729972,574
22,robinhood,0.850000,10,insert,3565158,0.213614,3.832320,514
22,robinhood,0.850000,10,lookup_success,3565158,0.249255,3.832320,39
22,robinhood,0.850000,10,lookup_fail,3565158,0.225164,4.255366,40
22,linear,0.850000,11,insert,3565158,0.181372,3.829071,699
22,linear,0.850000,11,lookup_success,3565158,0.195816,3.829071,699
22,linear,0.850000,11,lookup_fail,3565158,0.484925,22.652884,707
22,robinhood,0.850000,11,insert,3565158,0.214818,3.829071,699
22,robinhood,0.850000,11,lookup_success,3565158,0.251005,3.829071,38
22,robinhood,0.850000,11,lookup_fail,3565158,0.228394,4.255130,39
22,linear,0.850000,12,insert,3565158,0.180350,3.841812,581
22,linear,0.850000,12,lookup_success,3565158,0.192811,3.841812,581
22,linear,0.850000,12,lookup_fail,3565158,0.489301,22.905732,638
22,robinhood,0.850000,12,insert,3565158,0.219799,3.841812,581
22,robinhood,0.850000,12,lookup_success,3565158,0.248144,3.841812,43
22,robinhood,0.850000,12,lookup_fail,3565158,0.226983,4.267984,44
22,linear,0.850000,13,insert,3565158,0.178460,3.833773,530
22,linear,0.850000,13,lookup_success,3565158,0.196108,3.833773,530
22,linear,0.850000,13,lookup_fail,3565158,0.492002,22.685530,573
22,robinhood,0.850000,13,insert,3565158,0.212022,3.833773,530
22,robinhood,0.850000,13,lookup_success,3565158,0.251211,3.833773,38
22,robinhood,0.850000,13,lookup_fail,3565158,0.225332,4.261944,38
22,linear,0.850000,14,insert,3565158,0.181137,3.821819,453
22,linear,0.850000,14,lookup_success,3565158,0.194805,3.821819,453
22,linear,0.850000,14,lookup_fail,3565158,0.500042,22.492246,490
22,robinhood,0.850000,14,insert,3565158,0.230163,3.821819,453
22,robinhood,0.850000,14,lookup_success,3565158,0.256100,3.821819,41
22,robinhood,0.850000,14,lookup_fail,3565158,0.228655,4.249918,42
22,linear,0.850000,15,insert,3565158,0.179311,3.825500,642
22,linear,0.850000,15,lookup_success,3565158,0.191148,3.825500,642
22,linear,0.850000,15,lookup_fail,3565158,0.489686,22.667101,662
22,robinhood,0.850000,15,insert,3565158,0.220473,3.825500,642
22,robinhood,0.850000,15,lookup_success,3565158,0.250935,3.825500,36
22,robinhood,0.850000,15,lookup_fail,3565158,0.220924,4.251211,37
22,linear,0.850000,16,insert,3565158,0.184083,3.825910,535
22,linear,0.850000,16,lookup_success,3565158,0.200568,3.825910,535
22,linear,0.850000,16,lookup_fail,3565158,0.498919,22.774540,665
22,robinhood,0.850000,16,insert,3565158,0.218411,3.825910,535
22,robinhood,0.850000,16,lookup_success,3565158,0.250336,3.825910,42
22,robinhood,0.850000,16,lookup_fail,3565158,0.228910,4.252500,43
22,linear,0.850000,17,insert,3565158,0.184766,3.824884,434
22,linear,0.850000,17,lookup_success,3565158,0.200385,3.824884,434
22,linear,0.850000,17,lookup_fail,3565158,0.503662,22.677391,498
22,robinhood,0.850000,17,insert,3565158,0.224771,3.824884,434
22,robinhood,0.850000,17,lookup_success,3565158,0.253854,3.824884,41
22,robinhood,0.850000,17,lookup_fail,3565158,0.229163,4.249163,42
22,linear,0.850000,18,insert,3565158,0.182720,3.834358,462
22,linear,0.850000,18,lookup_success,3565158,0.196058,3.834358,462
22,linear,0.850000,18,lookup_fail,3565158,0.499086,22.729360,499
22,robinhood,0.850000,18,insert,3565158,0.225227,3.834358,462
22,robinhood,0.850000,18,lookup_success,3565158,0.255538,3.834358,39
22,robinhood,0.850000,18,lookup_fail,3565158,0.230318,4.259189,40
22,linear,0.850000,19,insert,3565158,0.184100,3.844122,498
22,linear,0.850000,19,lookup_success,3565158,0.198383,3.844122,498
22,linear,0.850000,19,lookup_fail,3565158,0.503434,22.869622,638
22,robinhood,0.850000,19,insert,3565158,0.219750,3.844122,498
22,robinhood,0.850000,19,lookup_success,3565158,0.252057,3.844122,40
22,robinhood,0.850000,19,lookup_fail,3565158,0.229521,4.267963,41
22,linear,0.850000,20,insert,3565158,0.182476,3.815848,460
22,linear,0.850000,20,lookup_success,3565158,0.201064,3.815848,460
22,linear,0.850000,20,lookup_fail,3565158,0.496399,22.380651,487
22,robinhood,0.850000,20,insert,3565158,0.216491,3.815848,460
22,robinhood,0.850000,20,lookup_success,3565158,0.248890,3.815848,38
22,robinhood,0.850000,20,lookup_fail,3565158,0.227169,4.247664,38
22,linear,0.850000,21,insert,3565158,0.183293,3.846917,499
22,linear,0.850000,21,lookup_success,3565158,0.194976,3.846917,499
22,linear,0.850000,21,lookup_fail,3565158,0.489319,22.776837,571
22,robinhood,0.850000,21,insert,3565158,0.219130,3.846917,499
22,robinhood,0.850000,21,lookup_success,3565158,0.256276,3.846917,39
22,robinhood,0.850000,21,lookup_fail,3565158,0.227288,4.268861,39
22,linear,0.850000,22,insert,3565158,0.179168,3.843487,438
22,linear,0.850000,22,lookup_success,3565158,0.194866,3.843487,438
22,linear,0.850000,22,lookup_fail,3565158,0.491243,22.669086,564
22,robinhood,0.850000,22,insert,3565158,0.218206,3.843487,438
22,robinhood,0.850000,22,lookup_success,3565158,0.248849,3.843487,37
22,robinhood,0.850000,22,lookup_fail,3565158,0.224365,4.269208,38
22,linear,0.850000,23,insert,3565158,0.179194,3.840676,639
22,linear,0.850000,23,lookup_success,3565158,0.194974,3.840676,639
22,linear,0.850000,23,lookup_fail,3565158,0.487854,22.941581,680
22,robinhood,0.850000,23,insert,3565158,0.220522,3.840676,639
22,robinhood,0.850000,23,lookup_success,3565158,0.245885,3.840676,39
22,robinhood,0.850000,23,lookup_fail,3565158,0.226908,4.263945,40
22,linear,0.850000,24,insert,3565158,0.177616,3.834564,539
22,linear,0.850000,24,lookup_success,3565158,0.191699,3.834564,539
22,linear,0.850000,24,lookup_fail,3565158,0.492003,22.687940,563
22,robinhood,0.850000,24,insert,3565158,0.213894,3.834564,539
22,robinhood,0.850000,24,lookup_success,3565158,0.249189,3.834564,48
22,robinhood,0.850000,24,lookup_fail,3565158,0.225245,4.262333,49
22,linear,0.850000,25,insert,3565158,0.181402,3.841453,470
22,linear,0.850000,25,lookup_success,3565158,0.195447,3.841453,470
22,linear,0.850000,25,lookup_fail,3565158,0.489043,22.901815,547
22,robinhood,0.850000,25,insert,3565158,0.217199,3.841453,470
22,robinhood,0.850000,25,lookup_success,3565158,0.251484,3.841453,41
22,robinhood,0.850000,25,lookup_fail,3565158,0.229623,4.267297,42
22,linear,0.850000,26,insert,3565158,0.177730,3.819392,459
22,linear,0.850000,26,lookup_success,3565158,0.188737,3.819392,459
22,linear,0.850000,26,lookup_fail,3565158,0.479933,22.529500,484
22,robinhood,0.850000,26,insert,3565158,0.216524,3.819392,459
22,robinhood,0.850000,26,lookup_success,3565158,0.245261,3.819392,38
22,robinhood,0.850000,26,lookup_fail,3565158,0.225837,4.248399,39
22,linear,0.850000,27,insert,3565158,0.181595,3.830514,568
22,linear,0.850000,27,lookup_success,3565158,0.194244,3.830514,568
22,linear,0.850000,27,lookup_fail,3565158,0.498303,22.792327,668
22,robinhood,0.850000,27,insert,3565158,0.221766,3.830514,568
22,robinhood,0.850000,27,lookup_success,3565158,0.247837,3.830514,37
22,robinhood,0.850000,27,lookup_fail,3565158,0.227495,4.255415,38
22,linear,0.850000,28,insert,3565158,0.181045,3.836599,487
22,linear,0.850000,28,lookup_success,3565158,0.197181,3.836599,487
22,linear,0.850000,28,lookup_fail,3565158,0.502092,22.755640,576
22,robinhood,0.850000,28,insert,3565158,0.223750,3.836599,487
22,robinhood,0.850000,28,lookup_success,3565158,0.251922,3.836599,35
22,robinhood,0.850000,28,lookup_fail,3565158,0.229017,4.257765,36
22,linear,0.850000,29,insert,3565158,0.180494,3.807057,460
22,linear,0.850000,29,lookup_success,3565158,0.195534,3.807057,460
22,linear,0.850000,29,lookup_fail,3565158,0.491976,22.432875,519
22,robinhood,0.850000,29,insert,3565158,0.214986,3.807057,460
22,robinhood,0.850000,29,lookup_success,3565158,0.248413,3.807057,37
22,robinhood,0.850000,29,lookup_fail,3565158,0.226642,4.231858,38
22,linear,0.850000,30,insert,3565158,0.180150,3.831169,644
22,linear,0.850000,30,lookup_success,3565158,0.200211,3.831169,644
22,linear,0.850000,30,lookup_fail,3565158,0.498829,22.798880,678
22,robinhood,0.850000,30,insert,3565158,0.219428,3.831169,644
22,robinhood,0.850000,30,lookup_success,3565158,0.252508,3.831169,41
22,robinhood,0.850000,30,lookup_fail,3565158,0.228821,4.255412,41
22,linear,0.900000,1,insert,3774873,0.210454,5.514260,963
22,linear,0.900000,1,lookup_success,3774873,0.236715,5.514260,963
22,linear,0.900000,1,lookup_fail,3774873,0.680262,50.612565,1199
22,robinhood,0.900000,1,insert,3774873,0.279687,5.514260,963
22,robinhood,0.900000,1,lookup_success,3774873,0.335651,5.514260,58
22,robinhood,0.900000,1,lookup_fail,3774873,0.306319,5.960433,58
22,linear,0.900000,2,insert,3774873,0.215415,5.487234,999
22,linear,0.900000,2,lookup_success,3774873,0.239851,5.487234,999
22,linear,0.900000,2,lookup_fail,3774873,0.693867,50.151579,1146
22,robinhood,0.900000,2,insert,3774873,0.284354,5.487234,999
22,robinhood,0.900000,2,lookup_success,3774873,0.333733,5.487234,62
22,robinhood,0.900000,2,lookup_fail,3774873,0.308215,5.942752,63
22,linear,0.900000,3,insert,3774873,0.222180,5.513081,1106
22,linear,0.900000,3,lookup_success,3774873,0.246468,5.513081,1106
22,linear,0.900000,3,lookup_fail,3774873,0.721785,50.542361,1178
22,robinhood,0.900000,3,insert,3774873,0.308132,5.513081,1106
22,robinhood,0.900000,3,lookup_success,3774873,0.364592,5.513081,54
22,robinhood,0.900000,3,lookup_fail,3774873,0.335912,5.960163,55
22,linear,0.900000,4,insert,3774873,0.228625,5.509861,1016
22,linear,0.900000,4,lookup_success,3774873,0.249482,5.509861,1016
22,linear,0.900000,4,lookup_fail,3774873,0.707161,50.485334,1162
22,robinhood,0.900000,4,insert,3774873,0.290289,5.509861,1016
22,robinhood,0.900000,4,lookup_success,3774873,0.355517,5.509861,57
22,robinhood,0.900000,4,lookup_fail,3774873,0.314396,5.958074,58
22,linear,0.900000,5,insert,3774873,0.212118,5.529144,1288
22,linear,0.900000,5,lookup_success,3774873,0.290171,5.529144,1288
22,linear,0.900000,5,lookup_fail,3774873,0.986532,50.546948,1561
22,robinhood,0.900000,5,insert,3774873,0.354117,5.529144,1288
22,robinhood,0.900000,5,lookup_success,3774873,0.381694,5.529144,75
22,robinhood,0.900000,5,lookup_fail,3774873,0.347019,5.971602,75
22,linear,0.900000,6,insert,3774873,0.268821,5.493540,1333
22,linear,0.900000,6,lookup_success,3774873,0.278509,5.493540,1333
22,linear,0.900000,6,lookup_fail,3774873,0.738942,50.637632,1544
22,robinhood,0.900000,6,insert,3774873,0.294391,5.493540,1333
22,robinhood,0.900000,6,lookup_success,3774873,0.355586,5.493540,49
22,robinhood,0.900000,6,lookup_fail,3774873,0.330402,5.948217,49
22,linear,0.900000,7,insert,3774873,0.211317,5.481153,1288
22,linear,0.900000,7,lookup_success,3774873,0.233658,5.481153,1288
22,linear,0.900000,7,lookup_fail,3774873,0.682067,50.191662,1363
22,robinhood,0.900000,7,insert,3774873,0.284722,5.481153,1288
22,robinhood,0.900000,7,lookup_success,3774873,0.333164,5.481153,56
22,robinhood,0.900000,7,lookup_fail,3774873,0.301053,5.931930,56
22,linear,0.900000,8,insert,3774873,0.210012,5.521354,1278
22,linear,0.900000,8,lookup_success,3774873,0.226669,5.521354,1278
22,linear,0.900000,8,lookup_fail,3774873,0.670838,50.790609,1322
22,robinhood,0.900000,8,insert,3774873,0.273958,5.521354,1278
22,robinhood,0.900000,8,lookup_success,3774873,0.327063,5.521354,59
22,robinhood,0.900000,8,lookup_fail,3774873,0.301201,5.968583,60
22,linear,0.900000,9,insert,3774873,0.209745,5.463789,1126
22,linear,0.900000,9,lookup_success,3774873,0.231579,5.463789,1126
22,linear,0.900000,9,lookup_fail,3774873,0.687801,50.042861,1178
22,robinhood,0.900000,9,insert,3774873,0.278752,5.463789,1126
22,robinhood,0.900000,9,lookup_success,3774873,0.336798,5.463789,55
22,robinhood,0.900000,9,lookup_fail,3774873,0.301341,5.917586,56
22,linear,0.900000,10,insert,3774873,0.216340,5.497991,914
22,linear,0.900000,10,lookup_success,3774873,0.237080,5.497991,914
22,linear,0.900000,10,lookup_fail,3774873,0.690909,49.946816,1079
22,robinhood,0.900000,10,insert,3774873,0.283502,5.497991,914
22,robinhood,0.900000,10,lookup_success,3774873,0.362384,5.497991,50
22,robinhood,0.900000,10,lookup_fail,3774873,0.339825,5.948276,51
22,linear,0.900000,11,insert,3774873,0.213184,5.496397,982
22,linear,0.900000,11,lookup_success,3774873,0.227628,5.496397,982
22,linear,0.900000,11,lookup_fail,3774873,0.687844,50.320315,1016
22,robinhood,0.900000,11,insert,3774873,0.276894,5.496397,982
22,robinhood,0.900000,11,lookup_success,3774873,0.328776,5.496397,56
22,robinhood,0.900000,11,lookup_fail,3774873,0.301148,5.945676,57
22,linear,0.900000,12,insert,3774873,0.207826,5.492065,931
22,linear,0.900000,12,lookup_success,3774873,0.232017,5.492065,931
22,linear,0.900000,12,lookup_fail,3774873,0.680396,50.591273,1030
22,robinhood,0.900000,12,insert,3774873,0.281867,5.492065,931
22,robinhood,0.900000,12,lookup_success,3774873,0.328059,5.492065,64
22,robinhood,0.900000,12,lookup_fail,3774873,0.301887,5.942688,65
22,linear,0.900000,13,insert,3774873,0.213530,5.520371,1171
22,linear,0.900000,13,lookup_success,3774873,0.232990,5.520371,1171
22,linear,0.900000,13,lookup_fail,3774873,0.685485,50.581463,1405
22,robinhood,0.900000,13,insert,3774873,0.276713,5.520371,1171
22,robinhood,0.900000,13,lookup_success,3774873,0.325452,5.520371,55
22,robinhood,0.900000,13,lookup_fail,3774873,0.301482,5.967409,55
22,linear,0.900000,14,insert,3774873,0.239220,5.508115,883
22,linear,0.900000,14,lookup_success,3774873,0.293235,5.508115,883
22,linear,0.900000,14,lookup_fail,3774873,0.830099,50.682799,1418
22,robinhood,0.900000,14,insert,3774873,0.340603,5.508115,883
22,robinhood,0.900000,14,lookup_success,3774873,0.386846,5.508115,60
22,robinhood,0.900000,14,lookup_fail,3774873,0.333670,5.957810,60
22,linear,0.900000,15,insert,3774873,0.211466,5.476822,1832
22,linear,0.900000,15,lookup_success,3774873,0.234990,5.476822,1832
22,linear,0.900000,15,lookup_fail,3774873,0.678266,50.228896,1891
22,robinhood,0.900000,15,insert,3774873,0.274280,5.476822,1832
22,robinhood,0.900000,15,lookup_success,3774873,0.329808,5.476822,60
22,robinhood,0.900000,15,lookup_fail,3774873,0.310826,5.924068,61
22,linear,0.900000,16,insert,3774873,0.230589,5.487146,1142
22,linear,0.900000,16,lookup_success,3774873,0.246228,5.487146,1142
22,linear,0.900000,16,lookup_fail,3774873,0.769370,50.443191,1390
22,robinhood,0.900000,16,insert,3774873,0.323839,5.487146,1142
22,robinhood,0.900000,16,lookup_success,3774873,0.370872,5.487146,53
22,robinhood,0.900000,16,lookup_fail,3774873,0.334072,5.937620,54
22,linear,0.900000,17,insert,3774873,0.234397,5.500291,1525
22,linear,0.900000,17,lookup_success,3774873,0.249447,5.500291,1525
22,linear,0.900000,17,lookup_fail,3774873,0.722363,51.094990,1564
22,robinhood,0.900000,17,insert,3774873,0.287155,5.500291,1525
