probes,count
19387,1
2536,2
23082,1
2739,2
4629,2
4231,2
9602,1
2889,1
13063,1
14366,1
4093,1
3741,1
4617,2
14914,1
3003,1
2144,1
9335,1
2640,1
1975,1
3686,1
4986,1
8639,1
1964,1
4208,1
4109,1
14382,1
1947,1
1586,2
3788,1
3811,1
4459,1
11646,1
1373,2
4289,1
8125,1
8405,1
4758,1
13144,1
2871,1
2667,1
3773,1
20270,1
4414,2
9785,1
3918,1
14010,1
3737,1
1809,2
2994,1
7615,1
3534,1
3969,1
1935,2
4181,2
7607,1
8609,1
3874,1
3698,1
4476,1
4267,1
14540,1
8123,1
2954,2
2796,1
4946,1
9099,1
8325,1
2321,1
12594,1
3061,2
4456,1
12847,1
2673,1
15229,1
4956,1
2916,3
13189,1
3015,1
3391,2
2649,1
2584,2
3950,1
19139,1
3772,1
2382,1
12627,1
2354,1
2948,1
12778,1
2505,1
2571,2
3726,1
8281,2
9158,1
4700,1
14973,1
3234,1
4513,1
4148,2
3073,1
8307,1
13811,1
3538,1
4855,1
8776,1
4353,1
4356,1
8389,1
3378,1
3680,1
3415,1
9488,1
4401,1
2284,1
8630,1
8459,1
9468,1
2485,1
3375,1
9817,1
4930,1
3721,1
12455,1
2182,1
3106,2
2054,2
9012,1
3858,1
2748,1
2694,1
2599,3
4514,2
14787,1
4400,1
5042,1
2429,1
10105,1
3040,1
4605,1
4497,1
5013,1
2754,1
7875,1
3506,1
3782,1
9338,1
4363,1
14636,1
8902,1
13957,1
3706,1
2728,1
8178,1
3091,2
2022,2
8230,1
7312,2
1880,5
12153,1
10058,2
20331,1
2271,1
12544,2
2221,1
13560,1
3287,2
7816,1
7959,1
2587,1
4364,1
3032,1
4910,1
2576,1
1626,1
3677,1
14867,1
3251,2
8911,1
4310,1
8053,1
3365,1
2467,3
23013,2
9916,2
8135,1
1878,2
3913,1
